"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"18725",41,"w8ntdq",1.00250244140625,121.744995117188,0.00274658203125,0.0054931640625,3.6,10
"18726",43,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18727",46,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18728",52,"qw0fp1",-10.8901977539062,113.867797851562,0.00274658203125,0.0054931640625,3.6,10
"18729",61,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18730",70,"w0q36b",1.62872314453125,98.9154052734375,0.00274658203125,0.0054931640625,4.6,10
"18731",72,"w0q36b",1.62872314453125,98.9154052734375,0.00274658203125,0.0054931640625,4.6,10
"18732",76,"w8ntdq",1.00250244140625,121.744995117188,0.00274658203125,0.0054931640625,3.6,10
"18733",77,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18734",79,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18735",80,"qqs62v",-8.01177978515625,107.265014648438,0.00274658203125,0.0054931640625,3.7,10
"18736",94,"wc419r",5.92987060546875,126.622924804688,0.00274658203125,0.0054931640625,3.9,10
